大妖狐大人,"Map121.json,events,1,name"
赶紧脱掉皮，恢复原样。,"Map121.json,events,3,pages,6,list,62,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,6,list,64,parameters,0"
「是的……没错，得快点脱掉。这种皮肤」,"Map121.json,events,3,pages,6,list,65,parameters,0"
在这里，她用手触摸着后脑勺的拉链。,"Map121.json,events,3,pages,6,list,67,parameters,0"
只要把它拉下来，『清彦』就会回来。,"Map121.json,events,3,pages,6,list,68,parameters,0"
虽然知道现在不能脱下来,"Map121.json,events,3,pages,6,list,69,parameters,0"
但还是想确认一下。,"Map121.json,events,3,pages,6,list,70,parameters,0"
……然而，她的手却划过了空气。,"Map121.json,events,3,pages,6,list,73,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,6,list,76,parameters,0"
「啊，那个……？」,"Map121.json,events,3,pages,6,list,77,parameters,0"
从水中上来时，确认过的。,"Map121.json,events,3,pages,6,list,80,parameters,0"
后脑勺上有坚硬金属的东西。,"Map121.json,events,3,pages,6,list,81,parameters,0"
但是……现在找不到了。,"Map121.json,events,3,pages,6,list,82,parameters,0"
从植物撤退时，确认过的。,"Map121.json,events,3,pages,6,list,86,parameters,0"
后脑勺上有坚硬金属的东西。,"Map121.json,events,3,pages,6,list,87,parameters,0"
但是……现在找不到了。,"Map121.json,events,3,pages,6,list,88,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,6,list,92,parameters,0"
「背后……！」,"Map121.json,events,3,pages,6,list,93,parameters,0"
从背脊上滴下了一股冰冷的东西。,"Map121.json,events,3,pages,6,list,98,parameters,0"
如果用面前的镜子照背部，应该能看到。,"Map121.json,events,3,pages,6,list,99,parameters,0"
确实在这里确认过。,"Map121.json,events,3,pages,6,list,100,parameters,0"
绝对存在，拉链就在那里――。,"Map121.json,events,3,pages,6,list,101,parameters,0"
从背脊上滴下了一股冰冷的东西。,"Map121.json,events,3,pages,6,list,105,parameters,0"
如果用面前的镜子照背部，应该能看到。,"Map121.json,events,3,pages,6,list,106,parameters,0"
绝对存在，拉链就在那里――。,"Map121.json,events,3,pages,6,list,107,parameters,0"
\C[18]没有。\C[0]\!,"Map121.json,events,3,pages,6,list,120,parameters,0"
那个背后的拉链……消失了。,"Map121.json,events,3,pages,6,list,121,parameters,0"
扭曲着脖子，保持着不方便的姿势看着，,"Map121.json,events,3,pages,6,list,123,parameters,0"
一瞬间以为是偶然没看到。,"Map121.json,events,3,pages,6,list,124,parameters,0"
\!但是……再怎么看，还是没有。,"Map121.json,events,3,pages,6,list,125,parameters,0"
摸了一下……还是没有。,"Map121.json,events,3,pages,6,list,126,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,6,list,128,parameters,0"
「这是什么……这样的话，就像」,"Map121.json,events,3,pages,6,list,129,parameters,0"
\C[18]再也不能脱下来了。\!,"Map121.json,events,3,pages,6,list,131,parameters,0"
妖狐化。\!性别转换。\!,"Map121.json,events,3,pages,6,list,132,parameters,0"
\C[0]这样的词在脑海中闪过。,"Map121.json,events,3,pages,6,list,133,parameters,0"
完全变成了另一个人……吗？,"Map121.json,events,3,pages,6,list,134,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,6,list,137,parameters,0"
「不对……应该不是。但是，难道……」,"Map121.json,events,3,pages,6,list,138,parameters,0"
大妖狐,"Map121.json,events,3,pages,6,list,145,parameters,0"
「嗯嗯。,"Map121.json,events,3,pages,6,list,146,parameters,0"
没关系♪虽然现在可能会有些难受,"Map121.json,events,3,pages,6,list,147,parameters,0"
但我觉得很快\C[18]会适应\C[0]的」,"Map121.json,events,3,pages,6,list,148,parameters,0"
\C[18]适应。\C[0]是指这个吗？\!,"Map121.json,events,3,pages,6,list,156,parameters,0"
不对，大妖狐说过\C[18]可以脱下\C[0]。,"Map121.json,events,3,pages,6,list,157,parameters,0"
这不是矛盾吗……？这到底是怎么回事。,"Map121.json,events,3,pages,6,list,158,parameters,0"
难道大妖狐是害了自己吗？,"Map121.json,events,3,pages,6,list,159,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,6,list,161,parameters,0"
「……是被害了吗」,"Map121.json,events,3,pages,6,list,162,parameters,0"
只要穿过那扇门就行了。,"Map121.json,events,3,pages,6,list,166,parameters,0"
绝望和情绪化可以在听完之后再考虑。,"Map121.json,events,3,pages,6,list,167,parameters,0"
他决定这样想。\.\.\.,"Map121.json,events,3,pages,6,list,168,parameters,0"
不这样想的话，精神可能无法承受。,"Map121.json,events,3,pages,6,list,169,parameters,0"
是否再次观看事件？,"Map121.json,events,3,pages,7,list,1,parameters,0"
是,"Map121.json,events,3,pages,7,list,2,parameters,0,0"
否,"Map121.json,events,3,pages,7,list,2,parameters,0,1"
是,"Map121.json,events,3,pages,7,list,3,parameters,1"
看这面镜子已经是第几次了呢。,"Map121.json,events,3,pages,7,list,6,parameters,0"
差不多已经习惯了……不，是临时的样子。,"Map121.json,events,3,pages,7,list,7,parameters,0"
不能习惯。,"Map121.json,events,3,pages,7,list,8,parameters,0"
这样看自己的样子还是第一次。,"Map121.json,events,3,pages,7,list,12,parameters,0"
外表完全和大妖狐一模一样。,"Map121.json,events,3,pages,7,list,13,parameters,0"
被那个植物弄成那样,"Map121.json,events,3,pages,7,list,18,parameters,0"
在水中行走的结果……现在的这个样子也许就是。,"Map121.json,events,3,pages,7,list,19,parameters,0"
被那个植物弄成那样,"Map121.json,events,3,pages,7,list,23,parameters,0"
现在的这个样子也许就是。,"Map121.json,events,3,pages,7,list,24,parameters,0"
轻轻捏了一下大腿，感觉到的只有皮肤的疼痛。,"Map121.json,events,3,pages,7,list,29,parameters,0"
以前上下都有……已经是过去的事了。,"Map121.json,events,3,pages,7,list,30,parameters,0"
现在只有上面。,"Map121.json,events,3,pages,7,list,31,parameters,0"
感到不安时，狐耳和尾巴会垂下来。,"Map121.json,events,3,pages,7,list,33,parameters,0"
仿佛回应自己的情绪。,"Map121.json,events,3,pages,7,list,34,parameters,0"
如果玩赌博之类的东西，绝对处于劣势。,"Map121.json,events,3,pages,7,list,35,parameters,0"
现在的身体\C[18]大妖狐的皮是本体\C[0]可以说一点也不夸张。,"Map121.json,events,3,pages,7,list,37,parameters,0"
证据就是刚才发生的事情。,"Map121.json,events,3,pages,7,list,38,parameters,0"
被植物困住是第几次呢。,"Map121.json,events,3,pages,7,list,41,parameters,0"
一次……不，是两次吧？,"Map121.json,events,3,pages,7,list,42,parameters,0"
被植物困住是第几次呢。,"Map121.json,events,3,pages,7,list,46,parameters,0"
一次……两次……不，是三次吧？,"Map121.json,events,3,pages,7,list,47,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,7,list,51,parameters,0"
「然后……最后」,"Map121.json,events,3,pages,7,list,52,parameters,0"
被彻底摧毁。,"Map121.json,events,3,pages,7,list,54,parameters,0"
而且，不是暴力……而是那个。,"Map121.json,events,3,pages,7,list,55,parameters,0"
从未体验过的女性之神秘。,"Map121.json,events,3,pages,7,list,57,parameters,0"
而且……还是那种感觉。,"Map121.json,events,3,pages,7,list,58,parameters,0"
稍微，对穿这个皮有些后悔。,"Map121.json,events,3,pages,7,list,59,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,7,list,61,parameters,0"
「（如果沉迷其中就危险了）」,"Map121.json,events,3,pages,7,list,62,parameters,0"
多次重复下去，就会变得无法停下来。,"Map121.json,events,3,pages,7,list,64,parameters,0"
再也不能重复这样的事情了。,"Map121.json,events,3,pages,7,list,65,parameters,0"
赶紧脱掉皮，恢复原样。,"Map121.json,events,3,pages,7,list,66,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,7,list,68,parameters,0"
「是的……没错，得快点脱掉。这种皮肤」,"Map121.json,events,3,pages,7,list,69,parameters,0"
在这里，她用手触摸着后脑勺的拉链。,"Map121.json,events,3,pages,7,list,71,parameters,0"
只要把它拉下来，『清彦』就会回来。,"Map121.json,events,3,pages,7,list,72,parameters,0"
虽然知道现在不能脱下来,"Map121.json,events,3,pages,7,list,73,parameters,0"
但还是想确认一下。,"Map121.json,events,3,pages,7,list,74,parameters,0"
……然而，她的手却划过了空气。,"Map121.json,events,3,pages,7,list,77,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,7,list,80,parameters,0"
「啊，那个……？」,"Map121.json,events,3,pages,7,list,81,parameters,0"
从水中上来时，确认过的。,"Map121.json,events,3,pages,7,list,84,parameters,0"
后脑勺上有坚硬金属的东西。,"Map121.json,events,3,pages,7,list,85,parameters,0"
但是……现在找不到了。,"Map121.json,events,3,pages,7,list,86,parameters,0"
从植物撤退时，确认过的。,"Map121.json,events,3,pages,7,list,90,parameters,0"
后脑勺上有坚硬金属的东西。,"Map121.json,events,3,pages,7,list,91,parameters,0"
但是……现在找不到了。,"Map121.json,events,3,pages,7,list,92,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,7,list,96,parameters,0"
「背后……！」,"Map121.json,events,3,pages,7,list,97,parameters,0"
从背脊上滴下了一股冰冷的东西。,"Map121.json,events,3,pages,7,list,102,parameters,0"
如果用面前的镜子照背部，应该能看到。,"Map121.json,events,3,pages,7,list,103,parameters,0"
确实在这里确认过。,"Map121.json,events,3,pages,7,list,104,parameters,0"
绝对存在，拉链就在那里――。,"Map121.json,events,3,pages,7,list,105,parameters,0"
从背脊上滴下了一股冰冷的东西。,"Map121.json,events,3,pages,7,list,109,parameters,0"
如果用面前的镜子照背部，应该能看到。,"Map121.json,events,3,pages,7,list,110,parameters,0"
绝对存在，拉链就在那里――。,"Map121.json,events,3,pages,7,list,111,parameters,0"
\C[18]没有。\C[0]\!,"Map121.json,events,3,pages,7,list,119,parameters,0"
那个背后的拉链……消失了。,"Map121.json,events,3,pages,7,list,120,parameters,0"
扭曲着脖子，保持着不方便的姿势看着，,"Map121.json,events,3,pages,7,list,122,parameters,0"
一瞬间以为是偶然没看到。,"Map121.json,events,3,pages,7,list,123,parameters,0"
\!但是……再怎么看，还是没有。,"Map121.json,events,3,pages,7,list,124,parameters,0"
摸了一下……还是没有。,"Map121.json,events,3,pages,7,list,125,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,7,list,127,parameters,0"
「这是什么……这样的话，就像」,"Map121.json,events,3,pages,7,list,128,parameters,0"
\C[18]再也不能脱下来了。\!,"Map121.json,events,3,pages,7,list,130,parameters,0"
妖狐化。\!性别转换。\!,"Map121.json,events,3,pages,7,list,131,parameters,0"
\C[0]这样的词在脑海中闪过。,"Map121.json,events,3,pages,7,list,132,parameters,0"
完全变成了另一个人……吗？,"Map121.json,events,3,pages,7,list,133,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,7,list,136,parameters,0"
「不对……应该不是。但是，难道……」,"Map121.json,events,3,pages,7,list,137,parameters,0"
大妖狐,"Map121.json,events,3,pages,7,list,144,parameters,0"
「嗯嗯。,"Map121.json,events,3,pages,7,list,145,parameters,0"
没关系♪虽然现在可能会有些难受,"Map121.json,events,3,pages,7,list,146,parameters,0"
但我觉得很快\C[18]会适应\C[0]的」,"Map121.json,events,3,pages,7,list,147,parameters,0"
\C[18]适应。\C[0]是指这个吗？\!,"Map121.json,events,3,pages,7,list,155,parameters,0"
不对，大妖狐说过\C[18]可以脱下\C[0]。,"Map121.json,events,3,pages,7,list,156,parameters,0"
这不是矛盾吗……？这到底是怎么回事。,"Map121.json,events,3,pages,7,list,157,parameters,0"
难道大妖狐是害了自己吗？,"Map121.json,events,3,pages,7,list,158,parameters,0"
\C[27]清彦,"Map121.json,events,3,pages,7,list,160,parameters,0"
「……是被害了吗」,"Map121.json,events,3,pages,7,list,161,parameters,0"
只要穿过那扇门就行了。,"Map121.json,events,3,pages,7,list,165,parameters,0"
绝望和情绪化可以在听完之后再考虑。,"Map121.json,events,3,pages,7,list,166,parameters,0"
他决定这样想。\.\.\.,"Map121.json,events,3,pages,7,list,167,parameters,0"
不这样想的话，精神可能无法承受。,"Map121.json,events,3,pages,7,list,168,parameters,0"
否,"Map121.json,events,3,pages,7,list,174,parameters,1"
\C[27]清彦,"Map121.json,events,4,pages,0,list,2,parameters,0"
「在这里有大妖狐的分身。,"Map121.json,events,4,pages,0,list,3,parameters,0"
虽然不知道致命的弱点……,"Map121.json,events,4,pages,0,list,4,parameters,0"
要挑战一下吗……？」,"Map121.json,events,4,pages,0,list,5,parameters,0"
\C[27]清彦,"Map121.json,events,4,pages,0,list,9,parameters,0"
「在这里有大妖狐的分身。,"Map121.json,events,4,pages,0,list,10,parameters,0"
虽然不知道致命的弱点……,"Map121.json,events,4,pages,0,list,11,parameters,0"
要挑战一下吗……？」,"Map121.json,events,4,pages,0,list,12,parameters,0"
挑战,"Map121.json,events,4,pages,0,list,15,parameters,0,0"
保持原样,"Map121.json,events,4,pages,0,list,15,parameters,0,1"
挑战,"Map121.json,events,4,pages,0,list,16,parameters,1"
\C[27]清彦,"Map121.json,events,4,pages,0,list,21,parameters,0"
「从这里开始应该不需要了吧……」,"Map121.json,events,4,pages,0,list,22,parameters,0"
决定放下除草剂。,"Map121.json,events,4,pages,0,list,24,parameters,0"
保持原样,"Map121.json,events,4,pages,0,list,31,parameters,1"
\C[27]清彦,"Map121.json,events,4,pages,1,list,1,parameters,0"
「不读那本书的话」,"Map121.json,events,4,pages,1,list,2,parameters,0"
\C[27]清彦,"Map121.json,events,4,pages,2,list,2,parameters,0"
「去问问关于背部的事情……」,"Map121.json,events,4,pages,2,list,3,parameters,0"
去问,"Map121.json,events,4,pages,2,list,4,parameters,0,0"
保持原样,"Map121.json,events,4,pages,2,list,4,parameters,0,1"
去问,"Map121.json,events,4,pages,2,list,5,parameters,1"
\C[27]清彦,"Map121.json,events,4,pages,2,list,10,parameters,0"
「从这里开始应该不需要了吧……」,"Map121.json,events,4,pages,2,list,11,parameters,0"
决定放下除草剂。,"Map121.json,events,4,pages,2,list,13,parameters,0"
保持原样,"Map121.json,events,4,pages,2,list,20,parameters,1"
\C[27]清彦,"Map121.json,events,4,pages,2,list,26,parameters,0"
「总之已经知道了弱点……,"Map121.json,events,4,pages,2,list,27,parameters,0"
要挑战一下吗……？」,"Map121.json,events,4,pages,2,list,28,parameters,0"
挑战,"Map121.json,events,4,pages,2,list,29,parameters,0,0"
保持原样,"Map121.json,events,4,pages,2,list,29,parameters,0,1"
挑战,"Map121.json,events,4,pages,2,list,30,parameters,1"
\C[27]清彦,"Map121.json,events,4,pages,2,list,35,parameters,0"
「从这里开始应该不需要了吧……」,"Map121.json,events,4,pages,2,list,36,parameters,0"
决定放下除草剂。,"Map121.json,events,4,pages,2,list,38,parameters,0"
保持原样,"Map121.json,events,4,pages,2,list,45,parameters,1"
\C[27]清彦,"Map121.json,events,4,pages,3,list,1,parameters,0"
「去问问关于背部的事情……」,"Map121.json,events,4,pages,3,list,2,parameters,0"
去问,"Map121.json,events,4,pages,3,list,3,parameters,0,0"
保持原样,"Map121.json,events,4,pages,3,list,3,parameters,0,1"
去问,"Map121.json,events,4,pages,3,list,4,parameters,1"
\C[27]清彦,"Map121.json,events,4,pages,3,list,9,parameters,0"
「这个就放下吧」,"Map121.json,events,4,pages,3,list,10,parameters,0"
决定放下除草剂。,"Map121.json,events,4,pages,3,list,12,parameters,0"
保持原样,"Map121.json,events,4,pages,3,list,19,parameters,1"
调试用，怎么处理状态？,"Map121.json,events,6,pages,0,list,1,parameters,0"
※无法调整事件标志,"Map121.json,events,6,pages,0,list,2,parameters,0"
所以有时会变得很奇怪,"Map121.json,events,6,pages,0,list,3,parameters,0"
对于使用这个产生的故障不提供补偿。,"Map121.json,events,6,pages,0,list,4,parameters,0"
放入第一阶段,"Map121.json,events,6,pages,0,list,5,parameters,0,0"
放入第二阶段,"Map121.json,events,6,pages,0,list,5,parameters,0,1"
放入第三阶段,"Map121.json,events,6,pages,0,list,5,parameters,0,2"
放入第四阶段,"Map121.json,events,6,pages,0,list,5,parameters,0,3"
保持原样,"Map121.json,events,6,pages,0,list,5,parameters,0,4"
放入第一阶段,"Map121.json,events,6,pages,0,list,6,parameters,1"
放入第二阶段,"Map121.json,events,6,pages,0,list,13,parameters,1"
放入第三阶段,"Map121.json,events,6,pages,0,list,20,parameters,1"
放入第四阶段,"Map121.json,events,6,pages,0,list,27,parameters,1"
保持原样,"Map121.json,events,6,pages,0,list,34,parameters,1"
\C[27]清彦,"Map121.json,events,8,pages,0,list,1,parameters,0"
「好像没有什么特别的」,"Map121.json,events,8,pages,0,list,2,parameters,0"
\C[27]清彦,"Map121.json,events,8,pages,1,list,1,parameters,0"
「有一股甜香。,"Map121.json,events,8,pages,1,list,2,parameters,0"
这是苹果的香味，里面会有苹果吗？」,"Map121.json,events,8,pages,1,list,3,parameters,0"
\C[27]清彦,"Map121.json,events,8,pages,2,list,1,parameters,0"
「有一股甜香。,"Map121.json,events,8,pages,2,list,2,parameters,0"
这是苹果的香味，里面会有苹果吗？」,"Map121.json,events,8,pages,2,list,3,parameters,0"
\C[27]清彦,"Map121.json,events,8,pages,3,list,1,parameters,0"
「苹果……。,"Map121.json,events,8,pages,3,list,2,parameters,0"
而且是营养丰富的美味。,"Map121.json,events,8,pages,3,list,3,parameters,0"
为什么会在这里？」,"Map121.json,events,8,pages,3,list,4,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,0,list,1,parameters,0"
「里面好像没有什么」,"Map121.json,events,9,pages,0,list,2,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,1,list,1,parameters,0"
「除了这个没有其他地方了吧……,"Map121.json,events,9,pages,1,list,2,parameters,0"
真的有什么吗？」,"Map121.json,events,9,pages,1,list,3,parameters,0"
仔细地看着里面，没有看到相关的东西。,"Map121.json,events,9,pages,1,list,5,parameters,0"
再次闭上左眼，用右眼集中注意力……。,"Map121.json,events,9,pages,1,list,6,parameters,0"
还是没有相关的东西。,"Map121.json,events,9,pages,1,list,7,parameters,0"
想要把头伸进去看，胸口却感到阻塞。,"Map121.json,events,9,pages,1,list,8,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,1,list,11,parameters,0"
「嗯……这是……！？」,"Map121.json,events,9,pages,1,list,12,parameters,0"
发现壶底部分在晃动。,"Map121.json,events,9,pages,1,list,14,parameters,0"
这是不是有双重底？,"Map121.json,events,9,pages,1,list,15,parameters,0"
用一只手强行晃动，发出咔嗒的声音,"Map121.json,events,9,pages,1,list,16,parameters,0"
底下竟然有一个开关。,"Map121.json,events,9,pages,1,list,17,parameters,0"
毫不犹豫地按下去……什么都没有发生。,"Map121.json,events,9,pages,1,list,21,parameters,0"
也听不到任何声音。,"Map121.json,events,9,pages,1,list,22,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,1,list,26,parameters,0"
「看看有什么发现。,"Map121.json,events,9,pages,1,list,27,parameters,0"
说不定会有新的发现呢」,"Map121.json,events,9,pages,1,list,28,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,2,list,1,parameters,0"
「除了这个没有其他地方了吧……,"Map121.json,events,9,pages,2,list,2,parameters,0"
真的有什么吗？」,"Map121.json,events,9,pages,2,list,3,parameters,0"
仔细地看着里面，没有看到相关的东西。,"Map121.json,events,9,pages,2,list,5,parameters,0"
再次闭上左眼，用右眼集中注意力……。,"Map121.json,events,9,pages,2,list,6,parameters,0"
还是没有相关的东西。,"Map121.json,events,9,pages,2,list,7,parameters,0"
想要把头伸进去看，胸口却感到阻塞。,"Map121.json,events,9,pages,2,list,8,parameters,0"
胸口和肺被压迫，感到呼吸困难。,"Map121.json,events,9,pages,2,list,10,parameters,0"
真是太碍事了。,"Map121.json,events,9,pages,2,list,11,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,2,list,14,parameters,0"
「这是……！？」,"Map121.json,events,9,pages,2,list,15,parameters,0"
发现壶底部分在晃动。,"Map121.json,events,9,pages,2,list,17,parameters,0"
这是不是有双重底？,"Map121.json,events,9,pages,2,list,18,parameters,0"
用一只手强行晃动，发出咔嗒的声音,"Map121.json,events,9,pages,2,list,19,parameters,0"
底下竟然有一个开关。,"Map121.json,events,9,pages,2,list,20,parameters,0"
毫不犹豫地按下去……什么都没有发生。,"Map121.json,events,9,pages,2,list,24,parameters,0"
也听不到任何声音。,"Map121.json,events,9,pages,2,list,25,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,2,list,31,parameters,0"
「从北边传来了什么声音……？」,"Map121.json,events,9,pages,2,list,32,parameters,0"
虽然声音很小，但那只狐耳却能准确地捕捉到声音。,"Map121.json,events,9,pages,2,list,34,parameters,0"
北边……甚至可以确定是右边的房间。,"Map121.json,events,9,pages,2,list,35,parameters,0"
这也是皮肤的影响吗……也许吧。,"Map121.json,events,9,pages,2,list,36,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,3,list,1,parameters,0"
「除了这个壶，没有其他的地方了……。,"Map121.json,events,9,pages,3,list,2,parameters,0"
不过，不用查看壶里面……」,"Map121.json,events,9,pages,3,list,3,parameters,0"
可以看出壶里面流动着一丝魔力。,"Map121.json,events,9,pages,3,list,7,parameters,0"
似乎与刚才的房间相连。,"Map121.json,events,9,pages,3,list,8,parameters,0"
……如果沿着这个走下去，应该会有什么东西。,"Map121.json,events,9,pages,3,list,9,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,3,list,12,parameters,0"
「……也许不需要移动那个壶」,"Map121.json,events,9,pages,3,list,13,parameters,0"
触摸这个壶就会起鸡皮疙瘩。,"Map121.json,events,9,pages,3,list,15,parameters,0"
如果不强行移动它，而是先调查这边的话,"Map121.json,events,9,pages,3,list,16,parameters,0"
也许就不会引起那种鸡皮疙瘩了。,"Map121.json,events,9,pages,3,list,17,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,4,list,1,parameters,0"
「从壶底流出魔力……」,"Map121.json,events,9,pages,4,list,2,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,4,list,6,parameters,0"
「似乎与那边的房间相连。,"Map121.json,events,9,pages,4,list,7,parameters,0"
这到底是为了什么呢」,"Map121.json,events,9,pages,4,list,8,parameters,0"
\C[27]清彦,"Map121.json,events,9,pages,5,list,1,parameters,0"
「看起来没有其他东西了」,"Map121.json,events,9,pages,5,list,2,parameters,0"
可以得到除草剂,"Map121.json,events,10,pages,0,list,1,parameters,0"
可以设置读过书的标志。,"Map121.json,events,10,pages,0,list,2,parameters,0"
（※使用后，继续进行本剧情可能,"Map121.json,events,10,pages,0,list,3,parameters,0"
会导致奇怪的错误）,"Map121.json,events,10,pages,0,list,4,parameters,0"
得到除草剂,"Map121.json,events,10,pages,0,list,5,parameters,0,0"
了解大妖狐的弱点,"Map121.json,events,10,pages,0,list,5,parameters,0,1"
假装不知道弱点,"Map121.json,events,10,pages,0,list,5,parameters,0,2"
什么都不做,"Map121.json,events,10,pages,0,list,5,parameters,0,3"
得到除草剂,"Map121.json,events,10,pages,0,list,6,parameters,1"
了解大妖狐的弱点,"Map121.json,events,10,pages,0,list,9,parameters,1"
假装不知道弱点,"Map121.json,events,10,pages,0,list,12,parameters,1"
什么都不做,"Map121.json,events,10,pages,0,list,15,parameters,1"
